time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-3.5709645137616093,7.716430021704626,26.419138541527794,0.4478053457837481,0.006666910140666893,0.0,-1.918004930291568,6.795450307183336,5.315577515243715,0.15103881077726247,-0.05888157804463648,0.0,495.82968992011826,497.1872188874514,497.4669736189203,495.7815131581005
4.499999999999992,-3.6862897384388584,8.131021988361281,26.73603139417631,0.4564209883563741,0.003398662614764625,0.0,-1.9259073243473475,7.024540784715023,5.246924875270567,0.12141378752478302,-0.04685724437083979,0.0,453.9145052107432,454.87678575962366,456.00130709298446,453.6460137991765
4.559999999999991,-3.802054888948855,8.56161812590954,27.053192197311898,0.4644400149198278,0.0009192555088928245,0.0,-1.932663291912716,7.328464524563162,5.323458839901428,0.15087148952446147,-0.032078600271883036,0.0,502.80030502538375,503.8694012691914,502.4642037314906,504.6094540407876
4.6199999999999894,-3.9181747648865697,9.008052517872567,27.36989834848344,0.4747081015592567,6.2817993983751155,0.0,-1.9378489817982294,7.5529795301633555,5.232845523971446,0.19522605767478707,-0.05577702667307146,0.0,453.51563357127657,451.60668029609263,449.695514466916,453.3011160419269
4.679999999999988,-4.034566173746384,9.468422010842081,27.681801279562734,0.48707286129301597,6.278267694301656,0.0,-1.941601411822394,7.793062503894682,5.163007505505697,0.22184882296084868,-0.06587859940405276,0.0,461.2704246193633,460.46942460066606,459.59042755002673,461.7356413670308
4.739999999999987,-4.151135887080385,9.942509132474191,27.98787263411058,0.5003763953162856,6.274546596303882,0.0,-1.9437947721460664,8.010380064161765,5.038774365038977,0.2214783770509497,-0.05524351551365726,0.0,443.50706152441467,444.37719726321916,443.7060239603606,443.72439341362184
4.799999999999986,-4.267823705517066,10.427852367734873,28.282932317953307,0.5139856769292672,6.271151434702588,0.0,-1.9456282646383087,8.168462080061527,4.796865015278706,0.23578358155071266,-0.059414892291856036,0.0,400.6835221800251,400.30138420743293,399.8575620344361,401.21607440884077
4.859999999999984,-4.384526813469929,10.925133521452857,28.567590407837134,0.5279763452429469,6.267086984454927,0.0,-1.9442131007617385,8.408033289027891,4.690834262803176,0.2273902923993125,-0.09483461391304346,0.0,452.8210207309842,449.95779417465883,452.10433042008236,451.4804611502482
4.919999999999983,-4.501104536664992,11.436182318935932,28.84452165398133,0.5421932616366893,6.261184417587847,0.0,-1.9413363594834074,8.627436563349066,4.539662266216777,0.251278046142889,-0.10660804655001395,0.0,437.63403172953934,436.64402811166116,436.16467571628453,438.21201430915534
4.979999999999982,-4.617344339426088,11.962437858544783,29.115458539586925,0.5571811115768881,6.254800869444299,0.0,-1.9328193612167868,8.914712698324154,4.490009430901545,0.24666567119701846,-0.10596512369628776,0.0,474.71870414541735,474.75892821126183,476.1307712471612,475.8356719588558
5.0399999999999805,-4.73305842178055,12.504436778374856,29.380633123522802,0.5717732767392381,6.248301538613017,0.0,-1.9238948471544997,9.152344099831517,4.348346386102654,0.23519660318512575,-0.11350574721388919,0.0,447.5612974190753,446.9366357252928,444.83379587024297,443.9523131262148
